Date,Close,High,Low,Open,Volume
2023-03-23,26482.0,26607.0,26248.0,26458.0,394823300
2023-03-24,25892.0,26311.0,25709.0,26292.0,537974400
2023-03-27,26207.0,26349.0,25998.0,26274.0,324453800
2023-03-28,26329.0,26499.0,26161.0,26483.0,362879200
2023-03-29,26739.0,26741.0,26420.0,26460.0,371529900
2023-03-30,27021.0,27108.0,26857.0,26889.0,375512500
2023-03-31,27114.0,27186.0,26883.0,27023.0,389511200
2023-04-03,27179.0,27315.0,27156.0,27183.0,417507900
2023-04-04,27027.0,27343.0,27013.0,27250.0,417318400
2023-04-05,26867.0,27082.0,26783.0,27020.0,383442200
2023-04-06,27214.0,27222.0,26952.0,26957.0,344858300
2023-04-11,27526.0,27526.0,27363.0,27433.0,358703300
2023-04-12,27629.0,27952.0,27518.0,27533.0,386925000
2023-04-13,27627.0,27711.0,27510.0,27684.0,389280100
2023-04-14,27872.0,27932.0,27694.0,27742.0,407647300
2023-04-17,27700.0,28110.0,27700.0,27939.0,376921000
2023-04-18,27891.0,28008.0,27732.0,27851.0,376606900
2023-04-19,27934.0,28029.0,27796.0,27878.0,737145700
2023-04-20,27627.0,27937.0,27557.0,27922.0,596977300
2023-04-21,27746.0,27757.0,27483.0,27625.0,680638000
2023-04-24,27537.0,27588.0,27375.0,27408.0,401807400
2023-04-25,27253.0,27397.0,27161.0,27395.0,383475300
2023-04-26,27108.0,27167.0,26852.0,27101.0,448461600
2023-04-27,27158.0,27228.0,27007.0,27117.0,367810500
2023-04-28,27077.0,27283.0,26668.0,27252.0,447347400
2023-05-02,26630.0,27343.0,26608.0,27163.0,396391600
2023-05-03,26835.0,27003.0,26757.0,26765.0,451218200
2023-05-04,26670.0,26800.0,26495.0,26766.0,399239500
2023-05-05,27349.0,27354.0,26805.0,26868.0,536337000
2023-05-08,27426.0,27474.0,27312.0,27375.0,347435400
2023-05-09,27384.0,27486.0,27206.0,27445.0,355766200
2023-05-10,27265.0,27476.0,27172.0,27440.0,570764300
2023-05-11,27099.0,27371.0,26896.0,27315.0,454332900
2023-05-12,27347.0,27436.0,27222.0,27250.0,309355600
2023-05-15,27245.0,27484.0,27173.0,27451.0,284730700
2023-05-16,27199.0,27368.0,27110.0,27186.0,443917200
2023-05-17,27196.0,27238.0,26938.0,27064.0,315694900
2023-05-18,27236.0,27588.0,27236.0,27401.0,408353800
2023-05-19,27520.0,27674.0,27311.0,27336.0,419433100
2023-05-22,27311.0,27485.0,27187.0,27257.0,329661600
2023-05-23,27175.0,27315.0,27127.0,27252.0,262021200
2023-05-24,26525.0,26989.0,26459.0,26987.0,470197500
2023-05-25,26408.0,26585.0,26287.0,26573.0,377030300
2023-05-26,26713.0,26768.0,26179.0,26510.0,412949400
2023-05-29,26617.0,26881.0,26503.0,26876.0,239452300
2023-05-30,26576.0,26807.0,26508.0,26579.0,283844200
2023-05-31,26051.0,26542.0,26000.0,26395.0,839245800
2023-06-01,26576.0,26583.0,26278.0,26280.0,343360600
2023-06-02,27068.0,27105.0,26634.0,26752.0,326740100
2023-06-05,26857.0,27111.0,26726.0,27111.0,334206200
2023-06-06,27037.0,27037.0,26687.0,26789.0,347584800
2023-06-07,27056.0,27056.0,26778.0,27013.0,369944700
2023-06-08,27275.0,27384.0,27005.0,27059.0,427430600
2023-06-09,27162.0,27366.0,27094.0,27290.0,359243500
2023-06-12,27410.0,27469.0,27232.0,27266.0,384612800
2023-06-13,27566.0,27613.0,27354.0,27511.0,318053900
2023-06-14,27809.0,27970.0,27566.0,27579.0,503698100
2023-06-15,27732.0,27787.0,27553.0,27725.0,371693100
2023-06-16,27862.0,27961.0,27694.0,27757.0,729056200
2023-06-19,27754.0,27896.0,27701.0,27724.0,342574100
2023-06-20,27576.0,27822.0,27574.0,27657.0,374128500
2023-06-21,27609.0,27731.0,27563.0,27586.0,366780000
2023-06-22,27410.0,27509.0,27083.0,27368.0,535748900
2023-06-23,27210.0,27328.0,27111.0,27272.0,409199900
2023-06-26,27243.0,27318.0,26864.0,27229.0,386297100
2023-06-27,27401.0,27443.0,27178.0,27397.0,355925200
2023-06-28,27637.0,27644.0,27435.0,27557.0,368838700
2023-06-29,27928.0,27964.0,27648.0,27666.0,402881900
2023-06-30,28231.0,28312.0,28048.0,28079.0,457549900
2023-07-03,28447.0,28550.0,28370.0,28379.0,396466200
2023-07-04,28387.0,28558.0,28383.0,28503.0,354004200
2023-07-05,28220.0,28405.0,28185.0,28272.0,368625900
2023-07-06,27507.0,28038.0,27420.0,27991.0,474105100
2023-07-07,27778.0,27792.0,27381.0,27531.0,360002200
2023-07-10,27872.0,27997.0,27620.0,27715.0,272183100
2023-07-11,28062.0,28103.0,27835.0,27969.0,294616000
2023-07-12,28552.0,28599.0,28171.0,28185.0,457250100
2023-07-13,28775.0,28876.0,28575.0,28578.0,420187400
2023-07-14,28663.0,28825.0,28625.0,28761.0,376051300
2023-07-17,28609.0,28728.0,28528.0,28546.0,262088600
2023-07-18,28707.0,28724.0,28535.0,28611.0,272962500
2023-07-19,28712.0,28896.0,28630.0,28801.0,344226700
2023-07-20,28816.0,28866.0,28630.0,28634.0,374737100
2023-07-21,28855.0,28920.0,28800.0,28808.0,314751700
2023-07-24,28908.0,28913.0,28648.0,28688.0,290903300
2023-07-25,28966.0,28988.0,28845.0,28988.0,293283600
2023-07-26,28980.0,29154.0,28779.0,29101.0,410639100
2023-07-27,29598.0,29598.0,29043.0,29105.0,536051400
2023-07-28,29500.0,29599.0,29448.0,29551.0,485711700
2023-07-31,29645.0,29712.0,29490.0,29510.0,459718200
2023-08-01,29356.0,29758.0,29273.0,29642.0,485044200
2023-08-02,28975.0,29187.0,28815.0,29040.0,391615300
2023-08-03,28703.0,28830.0,28470.0,28824.0,507533900
2023-08-04,28586.0,28792.0,28495.0,28760.0,384907800
2023-08-07,28548.0,28687.0,28334.0,28556.0,321383000
2023-08-08,27942.0,28444.0,27771.0,28383.0,828374600
2023-08-09,28308.0,28525.0,28218.0,28324.0,621622200
2023-08-10,28575.0,28687.0,28439.0,28474.0,652369800
2023-08-11,28275.0,28477.0,28242.0,28443.0,619234000
2023-08-14,28435.0,28504.0,28197.0,28216.0,430699700
2023-08-16,28170.0,28405.0,28035.0,28061.0,358803300
2023-08-17,27879.0,28162.0,27850.0,28048.0,304128000
2023-08-18,27762.0,27801.0,27566.0,27779.0,311403400
2023-08-21,27987.0,28233.0,27842.0,27851.0,348514600
2023-08-22,28165.0,28319.0,28046.0,28141.0,278396900
2023-08-23,28234.0,28381.0,28133.0,28268.0,282954000
2023-08-24,28072.0,28544.0,28072.0,28485.0,291265300
2023-08-25,28208.0,28419.0,28039.0,28047.0,234066100
2023-08-28,28545.0,28630.0,28385.0,28432.0,382144000
2023-08-29,28890.0,28894.0,28601.0,28633.0,501840800
2023-08-30,28917.0,29103.0,28850.0,28967.0,395150900
2023-08-31,28832.0,29046.0,28832.0,28938.0,530429200
2023-09-01,28650.0,28955.0,28622.0,28815.0,442734600
2023-09-04,28647.0,28896.0,28603.0,28801.0,564846100
2023-09-05,28652.0,28741.0,28444.0,28519.0,385180300
2023-09-06,28211.0,28634.0,28211.0,28552.0,540801500
2023-09-07,28156.0,28296.0,28002.0,28103.0,397759800
2023-09-08,28233.0,28306.0,27864.0,28263.0,440727200
2023-09-11,28525.0,28550.0,28354.0,28433.0,312208900
2023-09-12,28585.0,28608.0,28425.0,28595.0,417066700
2023-09-13,28482.0,28576.0,28247.0,28499.0,412442300
2023-09-14,28873.0,28919.0,28303.0,28412.0,623791400
2023-09-15,28895.0,29130.0,28846.0,29054.0,761337100
2023-09-18,28586.0,28916.0,28492.0,28871.0,396604000
2023-09-19,28758.0,28795.0,28506.0,28528.0,515386800
2023-09-20,29229.0,29275.0,28756.0,28784.0,770231900
2023-09-21,28709.0,29078.0,28646.0,28994.0,528203700
2023-09-22,28576.0,28703.0,28474.0,28528.0,497697400
2023-09-25,28382.0,28676.0,28116.0,28519.0,461125000
2023-09-26,28099.0,28290.0,27993.0,28274.0,405115800
2023-09-27,28012.0,28221.0,27932.0,28109.0,357638300
2023-09-28,28163.0,28178.0,27811.0,28016.0,472089300
2023-09-29,28243.0,28506.0,28190.0,28307.0,381564900
2023-10-02,27850.0,28302.0,27778.0,28243.0,389361700
2023-10-03,27482.0,27951.0,27444.0,27708.0,421049800
2023-10-04,27436.0,27589.0,27146.0,27351.0,436014900
2023-10-05,27491.0,27628.0,27318.0,27515.0,471642500
2023-10-06,27811.0,27840.0,27433.0,27606.0,743314400
2023-10-09,27682.0,27831.0,27467.0,27716.0,477989100
2023-10-10,28318.0,28362.0,27945.0,27945.0,494264700
2023-10-11,28419.0,28587.0,28163.0,28163.0,441672400
2023-10-12,28493.0,28753.0,28450.0,28579.0,453387800
2023-10-13,28237.0,28534.0,28210.0,28430.0,573925400
2023-10-16,28392.0,28460.0,28064.0,28333.0,922444500
2023-10-17,28367.0,28527.0,28139.0,28355.0,592671700
2023-10-18,28136.0,28514.0,28102.0,28352.0,618819100
2023-10-19,27747.0,28019.0,27716.0,28019.0,384626100
2023-10-20,27357.0,27635.0,27336.0,27570.0,476957100
2023-10-23,27559.0,27598.0,27199.0,27451.0,510222600
2023-10-24,27573.0,27676.0,27293.0,27575.0,384426100
2023-10-25,27429.0,27515.0,27236.0,27492.0,530722700
2023-10-26,27508.0,27586.0,27078.0,27244.0,558997200
2023-10-27,27287.0,27705.0,27228.0,27646.0,344813100
2023-10-30,27340.0,27569.0,27305.0,27405.0,393410800
2023-10-31,27742.0,27794.0,27384.0,27422.0,410533000
2023-11-01,27985.0,28080.0,27677.0,27843.0,413372000
2023-11-02,28479.0,28567.0,28181.0,28207.0,495663000
2023-11-03,28675.0,28746.0,28509.0,28612.0,507003300
2023-11-06,28593.0,28810.0,28548.0,28792.0,727107500
2023-11-07,28396.0,28690.0,28328.0,28474.0,367704700
2023-11-08,28433.0,28649.0,28192.0,28332.0,399616600
2023-11-09,28644.0,28692.0,28387.0,28443.0,439190900
2023-11-10,28504.0,28581.0,28390.0,28563.0,366605600
2023-11-13,28925.0,28928.0,28623.0,28623.0,520370100
2023-11-14,29344.0,29413.0,28976.0,29015.0,571957300
2023-11-15,29467.0,29561.0,29374.0,29389.0,480572200
2023-11-16,29258.0,29568.0,29258.0,29453.0,457588000
2023-11-17,29498.0,29540.0,29320.0,29320.0,451530500
2023-11-20,29542.0,29581.0,29422.0,29452.0,395888600
2023-11-21,29153.0,29537.0,29153.0,29503.0,480207000
2023-11-22,29155.0,29361.0,29098.0,29242.0,300388300
2023-11-23,29236.0,29273.0,29080.0,29221.0,256312900
2023-11-24,29432.0,29438.0,29192.0,29277.0,291441400
2023-11-27,29342.0,29480.0,29253.0,29430.0,392656800
2023-11-28,29377.0,29378.0,29187.0,29316.0,310413400
2023-11-29,29688.0,29730.0,29403.0,29409.0,586941700
2023-11-30,29737.0,29883.0,29645.0,29793.0,872068800
2023-12-01,29928.0,29944.0,29755.0,29836.0,372554400
2023-12-04,29914.0,29984.0,29826.0,29920.0,387937900
2023-12-05,30083.0,30090.0,29889.0,29903.0,390244900
2023-12-06,30326.0,30455.0,30140.0,30212.0,394851500
2023-12-07,30122.0,30343.0,30053.0,30297.0,421882000
2023-12-08,30404.0,30427.0,30058.0,30150.0,315888900
2023-12-11,30427.0,30470.0,30303.0,30418.0,309967400
2023-12-12,30342.0,30571.0,30341.0,30501.0,428779800
2023-12-13,30296.0,30466.0,30294.0,30357.0,471257900
2023-12-14,30359.0,30653.0,30146.0,30595.0,828047200
2023-12-15,30374.0,30593.0,30303.0,30502.0,1031364400
2023-12-18,30241.0,30339.0,30196.0,30275.0,506372100
2023-12-19,30364.0,30375.0,30201.0,30262.0,407486700
2023-12-20,30361.0,30461.0,30204.0,30452.0,671724000
2023-12-21,30274.0,30313.0,30143.0,30221.0,430096600
2023-12-22,30353.0,30393.0,30209.0,30268.0,459968700
2023-12-27,30422.0,30516.0,30325.0,30414.0,313142300
2023-12-28,30331.0,30519.0,30331.0,30502.0,238378900
2023-12-29,30352.0,30481.0,30316.0,30376.0,276797300
2024-01-02,30525.0,30864.0,30327.0,30520.0,485049800
2024-01-03,30101.0,30564.0,30014.0,30522.0,473883000
2024-01-04,30404.0,30410.0,30129.0,30174.0,480991700
2024-01-05,30441.0,30520.0,30130.0,30220.0,396139900
2024-01-08,30570.0,30575.0,30201.0,30380.0,352466300
2024-01-09,30409.0,30655.0,30321.0,30615.0,384385100
2024-01-10,30451.0,30572.0,30329.0,30476.0,353820900
2024-01-11,30249.0,30724.0,30248.0,30608.0,368347900
2024-01-12,30471.0,30587.0,30371.0,30395.0,321479100
2024-01-15,30328.0,30533.0,30270.0,30522.0,291782400
2024-01-16,30338.0,30347.0,29996.0,30146.0,336226000
2024-01-17,30099.0,30174.0,29926.0,30117.0,483165500
2024-01-18,30351.0,30456.0,30070.0,30135.0,377503100
2024-01-19,30284.0,30533.0,30234.0,30529.0,349628800
2024-01-22,30182.0,30454.0,30090.0,30397.0,343486600
2024-01-23,30077.0,30293.0,29956.0,30284.0,397430900
2024-01-24,30338.0,30338.0,30131.0,30195.0,458310300
2024-01-25,30158.0,30243.0,29988.0,30210.0,377463400
2024-01-26,30379.0,30424.0,30167.0,30201.0,371247500
2024-01-29,30234.0,30404.0,30094.0,30387.0,441501400
2024-01-30,30623.0,30640.0,30233.0,30371.0,727520200
2024-01-31,30744.0,30922.0,30625.0,30674.0,570200800
2024-02-01,30689.0,30868.0,30534.0,30643.0,468782600
2024-02-02,30718.0,30913.0,30684.0,30888.0,520237800
2024-02-05,30953.0,31093.0,30771.0,30789.0,593462400
2024-02-06,31117.0,31171.0,30983.0,31145.0,552362800
2024-02-07,30976.0,31215.0,30939.0,31172.0,524444100
2024-02-08,31064.0,31179.0,30987.0,31071.0,451399700
2024-02-09,31156.0,31212.0,31054.0,31115.0,449211000
2024-02-12,31457.0,31473.0,31280.0,31312.0,460387400
2024-02-13,31134.0,31484.0,31102.0,31473.0,469957600
2024-02-14,31329.0,31376.0,31095.0,31129.0,499189400
2024-02-15,31694.0,31699.0,31480.0,31480.0,548123400
2024-02-16,31732.0,31945.0,31704.0,31880.0,506430400
2024-02-19,31676.0,31718.0,31589.0,31663.0,609360400
2024-02-20,31701.0,31775.0,31617.0,31645.0,397550700
2024-02-21,32018.0,32037.0,31750.0,31756.0,438970700
2024-02-22,32356.0,32475.0,32195.0,32291.0,513711500
2024-02-23,32701.0,32707.0,32421.0,32428.0,496144300
2024-02-26,32558.0,32711.0,32550.0,32691.0,466009000
2024-02-27,32706.0,32725.0,32506.0,32570.0,474443100
2024-02-28,32618.0,32661.0,32540.0,32645.0,415182800
2024-02-29,32581.0,32785.0,32580.0,32633.0,892202600
2024-03-01,32934.0,32967.0,32739.0,32772.0,735500100
2024-03-04,32912.0,32947.0,32818.0,32904.0,507704300
2024-03-05,33146.0,33185.0,32833.0,32867.0,601909400
2024-03-06,33364.0,33405.0,33136.0,33143.0,724241400
2024-03-07,33419.0,33490.0,33195.0,33276.0,2500857600
2024-03-08,33404.0,33514.0,33393.0,33462.0,1669214800
2024-03-11,33315.0,33326.0,33109.0,33186.0,1486982200
2024-03-12,33753.0,33784.0,33342.0,33415.0,955250500
2024-03-13,33885.0,34010.0,33779.0,33798.0,894905700
2024-03-14,33786.0,34023.0,33737.0,33948.0,973927600
2024-03-15,33940.0,34042.0,33759.0,33778.0,1284171200
2024-03-18,33941.0,34143.0,33859.0,33999.0,542304800
2024-03-19,34262.0,34267.0,33872.0,33940.0,498110000
2024-03-20,34293.0,34309.0,34189.0,34252.0,692874300
2024-03-21,34328.0,34602.0,34301.0,34587.0,672541200
2024-03-22,34344.0,34393.0,34180.0,34205.0,646395500
2024-03-25,34639.0,34662.0,34374.0,34381.0,575389500
2024-03-26,34688.0,34796.0,34653.0,34672.0,620066400
2024-03-27,34760.0,34819.0,34656.0,34697.0,655096400
2024-03-28,34750.0,34858.0,34724.0,34804.0,462912100
2024-04-02,34325.0,34908.0,34323.0,34829.0,568587100
2024-04-03,34481.0,34484.0,34282.0,34394.0,575937100
2024-04-04,34455.0,34584.0,34421.0,34483.0,506655100
2024-04-05,34011.0,34060.0,33812.0,34053.0,523842800
2024-04-08,34316.0,34318.0,34003.0,34030.0,391045400
2024-04-09,33946.0,34282.0,33869.0,34278.0,476656900
2024-04-10,34040.0,34242.0,33712.0,34156.0,613381600
2024-04-11,33714.0,34113.0,33519.0,34028.0,480350700
2024-04-12,33764.0,34130.0,33638.0,34003.0,441884700
2024-04-15,33954.0,34285.0,33890.0,33975.0,455217700
2024-04-16,33394.0,33609.0,33311.0,33415.0,435593800
2024-04-17,33633.0,33816.0,33384.0,33429.0,416030100
2024-04-18,33882.0,33891.0,33577.0,33739.0,451675200
2024-04-19,33922.0,33936.0,33461.0,33592.0,488078700
2024-04-22,33725.0,33823.0,33423.0,33706.0,457290900
2024-04-23,34364.0,34383.0,33863.0,33875.0,886528100
2024-04-24,34271.0,34545.0,34191.0,34508.0,528226500
2024-04-25,33940.0,34323.0,33736.0,34208.0,418555600
2024-04-26,34250.0,34353.0,34052.0,34189.0,422866700
2024-04-29,34296.0,34432.0,34182.0,34398.0,428794200
2024-04-30,33747.0,34356.0,33739.0,34326.0,453153000
2024-05-02,33736.0,33990.0,33699.0,33760.0,460914200
2024-05-03,33629.0,33928.0,33555.0,33890.0,659744000
2024-05-06,33987.0,34052.0,33688.0,33775.0,333445800
2024-05-07,34242.0,34394.0,34067.0,34181.0,432064900
2024-05-08,34151.0,34299.0,33977.0,34284.0,429414900
2024-05-09,34339.0,34343.0,33975.0,34193.0,457005600
2024-05-10,34657.0,34748.0,34483.0,34508.0,487475300
2024-05-13,34816.0,34843.0,34620.0,34663.0,503132600
2024-05-14,35151.0,35190.0,34800.0,34811.0,695326600
2024-05-15,35366.0,35374.0,35175.0,35293.0,730951200
2024-05-16,35410.0,35474.0,35315.0,35398.0,495932600
2024-05-17,35399.0,35462.0,35332.0,35401.0,557966900
2024-05-20,34825.0,35119.0,34804.0,35039.0,523257600
2024-05-21,34604.0,34719.0,34367.0,34709.0,479311100
2024-05-22,34461.0,34574.0,34402.0,34555.0,451645300
2024-05-23,34468.0,34647.0,34372.0,34519.0,530608100
2024-05-24,34491.0,34526.0,34043.0,34238.0,489470000
2024-05-27,34762.0,34762.0,34457.0,34503.0,354520400
2024-05-28,34660.0,34873.0,34534.0,34861.0,391101000
2024-05-29,34151.0,34637.0,34073.0,34596.0,450281000
2024-05-30,34448.0,34477.0,34010.0,34016.0,1211532600
2024-05-31,34492.0,34553.0,34320.0,34528.0,1046300800
2024-06-03,34670.0,34852.0,34615.0,34803.0,838981300
2024-06-04,34276.0,34615.0,34158.0,34615.0,553987000
2024-06-05,34508.0,34742.0,34397.0,34434.0,467717000
2024-06-06,34834.0,34861.0,34502.0,34696.0,472012500
2024-06-07,34660.0,34973.0,34461.0,34971.0,362948100
2024-06-10,34542.0,34542.0,34241.0,34427.0,391058900
2024-06-11,33874.0,34639.0,33723.0,34616.0,521145400
2024-06-12,34359.0,34395.0,33991.0,34045.0,493848300
2024-06-13,33610.0,34322.0,33558.0,34311.0,514784900
2024-06-14,32665.0,33593.0,32474.0,33580.0,709195500
2024-06-17,32908.0,33103.0,32590.0,32916.0,367868000
2024-06-18,33316.0,33353.0,33089.0,33224.0,376591700
2024-06-19,33220.0,33506.0,33215.0,33352.0,316369700
2024-06-20,33675.0,33711.0,33218.0,33240.0,349086600
2024-06-21,33309.0,33551.0,33138.0,33476.0,778922800
2024-06-24,33835.0,33864.0,33364.0,33366.0,383695000
2024-06-25,33707.0,33839.0,33632.0,33699.0,336770200
2024-06-26,33542.0,33827.0,33372.0,33812.0,397013300
2024-06-27,33187.0,33609.0,33162.0,33561.0,324964400
2024-06-28,33154.0,33376.0,33032.0,33320.0,365935400
2024-07-01,33717.0,33839.0,33525.0,33743.0,0
2024-07-02,33481.0,33581.0,33262.0,33556.0,407353000
2024-07-03,33845.0,33966.0,33614.0,33675.0,417858300
2024-07-04,34106.0,34131.0,33957.0,33975.0,282322800
2024-07-05,33988.0,34342.0,33806.0,34212.0,359143100
2024-07-08,34047.0,34442.0,33871.0,33941.0,373789300
2024-07-09,33864.0,34142.0,33792.0,34008.0,319069400
2024-07-10,34306.0,34311.0,33848.0,33983.0,523294400
2024-07-11,34318.0,34487.0,34228.0,34425.0,420305900
2024-07-12,34581.0,34631.0,34388.0,34438.0,387045000
2024-07-15,34376.0,34567.0,34330.0,34512.0,296593400
2024-07-16,34369.0,34422.0,34029.0,34210.0,290944900
2024-07-17,34380.0,34480.0,34170.0,34333.0,326217500
2024-07-18,34529.0,34776.0,34337.0,34467.0,407967900
2024-07-19,34216.0,34428.0,34179.0,34387.0,358430500
2024-07-22,34615.0,34717.0,34298.0,34298.0,608197500
2024-07-23,34638.0,34864.0,34542.0,34699.0,667686600
2024-07-24,34472.0,34558.0,34164.0,34447.0,433198400
2024-07-25,33771.0,34269.0,33502.0,34243.0,481967300
2024-07-26,33812.0,33889.0,33676.0,33725.0,330934600
2024-07-29,33641.0,34065.0,33573.0,34023.0,288200300
2024-07-30,33908.0,34052.0,33649.0,33717.0,408639800
2024-07-31,33764.0,34062.0,33674.0,34034.0,395506500
2024-08-01,32857.0,33626.0,32786.0,33608.0,587351400
2024-08-02,32019.0,32530.0,31909.0,32213.0,645161200
2024-08-05,31294.0,31476.0,30653.0,31458.0,763033800
2024-08-06,31107.0,31542.0,30868.0,31446.0,478252000
2024-08-07,31832.0,31914.0,31217.0,31352.0,468287300
2024-08-08,31742.0,31782.0,31288.0,31554.0,351410600
2024-08-09,31782.0,32059.0,31630.0,31814.0,272839500
2024-08-12,31928.0,32066.0,31811.0,31889.0,228420600
2024-08-13,32006.0,32096.0,31782.0,32078.0,304415100
2024-08-14,32328.0,32344.0,32150.0,32188.0,280142000
2024-08-16,33041.0,33109.0,32828.0,32988.0,401515600
2024-08-19,33266.0,33365.0,33047.0,33053.0,462794800
2024-08-20,33076.0,33461.0,33067.0,33344.0,317619000
2024-08-21,33312.0,33382.0,33106.0,33108.0,269871000
2024-08-22,33311.0,33436.0,33277.0,33307.0,288930100
2024-08-23,33650.0,33704.0,33414.0,33429.0,248063100
2024-08-26,33605.0,33704.0,33546.0,33632.0,376985800
2024-08-27,33779.0,33836.0,33631.0,33654.0,383586800
2024-08-28,33880.0,33962.0,33811.0,33832.0,295087000
2024-08-29,34192.0,34194.0,33907.0,33908.0,333429500
2024-08-30,34373.0,34446.0,34249.0,34262.0,426715900
2024-09-02,34321.0,34421.0,34170.0,34393.0,252878500
2024-09-03,33863.0,34429.0,33797.0,34362.0,420915300
2024-09-04,33682.0,33803.0,33374.0,33388.0,335377100
2024-09-05,33685.0,33841.0,33551.0,33580.0,364001600
2024-09-06,33291.0,33841.0,33243.0,33611.0,457291500
2024-09-09,33590.0,33699.0,33423.0,33428.0,289274600
2024-09-10,33213.0,33732.0,33161.0,33547.0,423619900
2024-09-11,33174.0,33415.0,32974.0,33200.0,338737900
2024-09-12,33454.0,33600.0,33171.0,33538.0,764202000
2024-09-13,33568.0,33680.0,33446.0,33496.0,488164200
2024-09-16,33570.0,33734.0,33416.0,33422.0,519663000
2024-09-17,33780.0,33931.0,33671.0,33689.0,539786400
2024-09-18,33655.0,33861.0,33607.0,33801.0,592494700
2024-09-19,34045.0,34048.0,33769.0,33986.0,600133600
2024-09-20,33762.0,33995.0,33732.0,33906.0,913864000
2024-09-23,33680.0,33790.0,33485.0,33765.0,338458800
2024-09-24,33881.0,33952.0,33762.0,33883.0,336848600
2024-09-25,33841.0,33988.0,33699.0,33764.0,250809300
2024-09-26,34409.0,34441.0,34084.0,34084.0,503973800
2024-09-27,34727.0,34738.0,34354.0,34397.0,372634500
2024-09-30,34125.0,34623.0,34085.0,34600.0,487924800
2024-10-01,33771.0,34249.0,33695.0,34231.0,486524000
2024-10-02,33675.0,33970.0,33494.0,33728.0,421988900
2024-10-03,33170.0,33635.0,33129.0,33574.0,677511600
2024-10-04,33594.0,33661.0,33198.0,33198.0,504674900
2024-10-07,33815.0,33842.0,33448.0,33718.0,395303100
2024-10-08,33734.0,33887.0,33503.0,33650.0,327287900
2024-10-09,33933.0,33934.0,33603.0,33744.0,351426000
2024-10-10,34077.0,34100.0,33901.0,33935.0,426228100
2024-10-11,34308.0,34312.0,33979.0,34080.0,641889500
2024-10-14,34681.0,34691.0,34329.0,34420.0,401585700
2024-10-15,34578.0,34880.0,34543.0,34737.0,492746600
2024-10-16,34660.0,34720.0,34409.0,34424.0,458241700
2024-10-17,35039.0,35149.0,34774.0,34775.0,456578900
2024-10-18,35204.0,35206.0,35006.0,35033.0,429283500
2024-10-21,34956.0,35278.0,34954.0,35182.0,333488700
2024-10-22,34734.0,34946.0,34511.0,34937.0,343029900
2024-10-23,34697.0,34828.0,34625.0,34675.0,506482100
2024-10-24,34699.0,35014.0,34699.0,34777.0,385195400
2024-10-25,34776.0,34884.0,34634.0,34727.0,357484200
2024-10-28,35016.0,35032.0,34698.0,34960.0,333319100
2024-10-29,34926.0,35245.0,34901.0,35127.0,345443000
2024-10-30,34503.0,34783.0,34360.0,34767.0,398146100
2024-10-31,34281.0,34464.0,34080.0,34192.0,426008000
2024-11-01,34676.0,34766.0,34282.0,34314.0,328993400
2024-11-04,34541.0,34819.0,34537.0,34668.0,344767100
2024-11-05,34472.0,34706.0,34344.0,34546.0,342390300
2024-11-06,33941.0,34969.0,33829.0,34615.0,624762000
2024-11-07,33981.0,34376.0,33935.0,34096.0,506580700
2024-11-08,33817.0,33995.0,33602.0,33992.0,482787800
2024-11-11,34344.0,34381.0,34035.0,34087.0,354100700
2024-11-12,33607.0,34169.0,33604.0,34077.0,525441600
2024-11-13,33708.0,33856.0,33475.0,33575.0,411588800
2024-11-14,34358.0,34365.0,33745.0,33815.0,895767100
2024-11-15,34192.0,34470.0,34145.0,34265.0,461802100
2024-11-18,33758.0,33890.0,33490.0,33889.0,439309800
2024-11-19,33325.0,33830.0,32788.0,33788.0,544255400
2024-11-20,33228.0,33544.0,33131.0,33530.0,338448900
2024-11-21,33295.0,33330.0,32860.0,33252.0,387014500
2024-11-22,33495.0,33541.0,32960.0,33503.0,428627900
2024-11-25,33428.0,33708.0,33291.0,33666.0,823025500
2024-11-26,33168.0,33390.0,32988.0,33242.0,449817200
2024-11-27,33090.0,33090.0,32709.0,32993.0,334977500
2024-11-28,33260.0,33358.0,33145.0,33236.0,288001300
2024-11-29,33415.0,33422.0,33106.0,33156.0,380268400
2024-12-02,33483.0,33598.0,33100.0,33238.0,426767800
2024-12-03,33829.0,33958.0,33609.0,33614.0,414505000
2024-12-04,34084.0,34271.0,33936.0,33937.0,433110000
2024-12-05,34626.0,34652.0,34117.0,34121.0,538473500
2024-12-06,34750.0,34886.0,34649.0,34659.0,448159500
2024-12-09,34560.0,34965.0,34553.0,34955.0,420210300
2024-12-10,34525.0,34621.0,34394.0,34544.0,404773400
2024-12-11,34731.0,34753.0,34538.0,34558.0,544906400
2024-12-12,34857.0,34959.0,34829.0,34841.0,495362800
2024-12-13,34889.0,35007.0,34821.0,34907.0,695101200
2024-12-16,34740.0,35005.0,34660.0,34905.0,802998500
2024-12-17,34315.0,34602.0,34238.0,34474.0,1172183800
2024-12-18,34401.0,34505.0,34210.0,34318.0,557313000
2024-12-19,33787.0,34170.0,33708.0,34026.0,978558200
2024-12-20,33766.0,33793.0,33267.0,33519.0,855656400
2024-12-23,33740.0,33850.0,33541.0,33648.0,327667800
2024-12-27,34161.0,34161.0,33624.0,33821.0,299542900
2024-12-30,34186.0,34340.0,33966.0,34062.0,257118800
2025-01-02,34375.0,34456.0,33780.0,34348.0,365123000
